cell_label,class
57928029249637987222243114490354759989,34 Immune
69560551872196677400698235529061506593,33 Vascular
101955667361369393783847280547667617035,05 OB-IMN GABA
104711542194860963446837495732141596553,33 Vascular
10585484931813398009710024409305979088,34 Immune
109075319329611679397628533176373659785,32 OEC
110574060958234519686247555006996833370,05 OB-IMN GABA
113540661461527517426602413838807967952,33 Vascular
1176805502182718928543834241631770466,32 OEC
131482794240479166695555555969198928748,34 Immune
131509323773339377101406122497853254400,05 OB-IMN GABA
15404145209056677476843204130293176831,05 OB-IMN GABA
154717122489854073439341823500478087541,05 OB-IMN GABA
158070347145729558590928983696757381481,05 OB-IMN GABA
159551527269762512383068477886009485546,33 Vascular
161302121116618633001612066752339014029,05 OB-IMN GABA
161659386161615175266249653321520991219,05 OB-IMN GABA
165260870027941926376249141950559323556,05 OB-IMN GABA
170445342026022137484244393854041919859,33 Vascular
176469195837301552839260928219035696925,33 Vascular
181544482661413197769199692540628269728,05 OB-IMN GABA
185197318096232247164491325875350012475,30 Astro-Epen
185496267723038386461153819617120262723,30 Astro-Epen
199441280384062858214660832743242926903,33 Vascular
200833214627396245148323336275596113692,05 OB-IMN GABA
201298115609805758282696024765022289551,33 Vascular
201779018281582853982420741120896518347,30 Astro-Epen
203104475067079897180912131557652095165,05 OB-IMN GABA
203948128485902314668188253881871638035,05 OB-IMN GABA
213805683459045858299651440294583447879,05 OB-IMN GABA
21571692474545705747458226654785694502,33 Vascular
216109793978622119420493348069639668434,05 OB-IMN GABA
217269952037931691547333796549259926108,03 OB-CR Glut
227279148107070953671122518819861303520,05 OB-IMN GABA
237918494934235405803674786540807706932,03 OB-CR Glut
239300007026675506959572913340408645362,30 Astro-Epen
243504251687470258450585635659142561776,32 OEC
244958725281413283149810178836394188910,33 Vascular
253938257666633243925245830013018622132,33 Vascular
261739429941976330759899809293354414204,33 Vascular
26746516734891441081209251810875332616,32 OEC
269870325230802848644920289438176435552,32 OEC
273956437797134661482064272813032014229,34 Immune
279179950071407168357145359617136003573,33 Vascular
280170790556497091518731154517724607948,32 OEC
288264728422559923092907609427631756478,05 OB-IMN GABA
294068518279380657010724805458461357439,05 OB-IMN GABA
306219227143210174253895374361539750651,03 OB-CR Glut
307105167759487622476635237545314802899,32 OEC
30822484826482567499526960024870744116,03 OB-CR Glut
309310394775332450824644815934297127688,05 OB-IMN GABA
324111325809443336662060995079678388232,33 Vascular
324937841215980624456982853323107635600,32 OEC
327457801703025211347990795188308827653,34 Immune
330133471321105313972204375206306582681,33 Vascular
334812631790289890468717865386821381923,05 OB-IMN GABA
37250220908720781084791023900855067338,05 OB-IMN GABA
45366270918757302549420391017345588668,05 OB-IMN GABA
49222096033446536517655784309520946374,30 Astro-Epen
61927237448496669999109788284238343875,32 OEC
63957165601396092190179908807550084949,03 OB-CR Glut
67590601147829858263714292916752191528,33 Vascular
71065935023345147448785532612889253262,32 OEC
78083706913952496804475565491667544137,05 OB-IMN GABA
90061413334388964816405976505601056464,34 Immune
97697321828817178568980725109285059018,05 OB-IMN GABA
102726253219824996446338633970487540268,05 OB-IMN GABA
109379131294778927116133798412093331148,05 OB-IMN GABA
111259574738412331339433404297405161771,05 OB-IMN GABA
116616014056357488382438092229125892895,05 OB-IMN GABA
119189923035455481223444908629002802399,05 OB-IMN GABA
121018677969372654847426791995801326765,05 OB-IMN GABA
122403755996685095218441764410672308985,05 OB-IMN GABA
125384723741835102061409986682095361916,05 OB-IMN GABA
12575482473614437154764267759786329578,30 Astro-Epen
129715707991688147310825569263697834805,05 OB-IMN GABA
141158361158435642529970080072631368834,33 Vascular
144784414761571415731792174183585039909,05 OB-IMN GABA
147532788481312395748950925635358956915,05 OB-IMN GABA
153141611671361006527572331463843010180,05 OB-IMN GABA
155301076057274071613725714067266318623,05 OB-IMN GABA
15629795404119740873997428302450852826,05 OB-IMN GABA
158377378277659865720745614121525636297,03 OB-CR Glut
160128619121812482272364585436143639538,05 OB-IMN GABA
163404337836731331133984384208092367430,05 OB-IMN GABA
169416919511939737355892852980736281990,03 OB-CR Glut
174128995929718559742411053240828088035,31 OPC-Oligo
175132788649333125321473762618017334637,05 OB-IMN GABA
18351049633600049942075594681681795552,05 OB-IMN GABA
184592400491376123281622216856502334566,05 OB-IMN GABA
190130503194696282798276970917193486989,03 OB-CR Glut
190154017261126126877523903696919813976,03 OB-CR Glut
194867794561804820260802088169067166121,05 OB-IMN GABA
196603124905959877650355957186887535724,05 OB-IMN GABA
198665212771500369629748275302027337370,05 OB-IMN GABA
199632235037060027022992417177003434000,05 OB-IMN GABA
200572749327185610798137400222743569070,05 OB-IMN GABA
204913541174964615700168003820155770885,05 OB-IMN GABA
207496056599902805945163049812822938454,33 Vascular
211547514043006408550248350177208080452,05 OB-IMN GABA
213379536264763763405124836347434999482,05 OB-IMN GABA
21426685734279165473631360250013812163,05 OB-IMN GABA
214477282272079452628866057108510740444,05 OB-IMN GABA
215788784248497476788640115203728204697,05 OB-IMN GABA
218121238130768917283476388015414881115,05 OB-IMN GABA
225063242708534453742749298083532165955,05 OB-IMN GABA
243084076380092971327895212582222033936,05 OB-IMN GABA
24373696424567509207213071887131982837,30 Astro-Epen
24666376594789026970792973057294859881,05 OB-IMN GABA
247102776889569572875535384124545100628,34 Immune
24894946175307240612832321924924080321,05 OB-IMN GABA
250083686589629682348781027261943194962,05 OB-IMN GABA
250599295829321200037864853707507772303,05 OB-IMN GABA
253970699968136375593572798295082922658,34 Immune
25695435046944705589716470724512114133,34 Immune
262574004137010154585697918868280437460,31 OPC-Oligo
266836369222915717348800162437626300044,05 OB-IMN GABA
269279500027328075729131594309033027589,05 OB-IMN GABA
269530213996340139795802690180805388576,03 OB-CR Glut
272586093109461846548708710809975209386,05 OB-IMN GABA
276176436403056126094910893889307221679,05 OB-IMN GABA
276856271559016026071076161985171230405,05 OB-IMN GABA
282339148752424965534118516044857085336,05 OB-IMN GABA
287983982174115768219660965106193938752,05 OB-IMN GABA
288151351286975766728523984323410095845,05 OB-IMN GABA
289464795106051413333129265901766815260,05 OB-IMN GABA
292133869392219433758240919166612580321,33 Vascular
297165443028856377247600757201554765496,31 OPC-Oligo
299330443042392402571332088139118408920,05 OB-IMN GABA
299549032265496820943920209423088006903,05 OB-IMN GABA
299774623340881191002786095610905099730,05 OB-IMN GABA
302593347042487014907532585075186346772,03 OB-CR Glut
30567877196412544261258843065009801924,05 OB-IMN GABA
306946542758966864199380509285112524406,05 OB-IMN GABA
314764062069095103633726701414496165002,05 OB-IMN GABA
322987802232707658176339556047907542118,03 OB-CR Glut
33638741613687811248243896586352330597,05 OB-IMN GABA
37440459135394557971019786132492685134,05 OB-IMN GABA
44837505039769801701437720097980814939,05 OB-IMN GABA
4736517343473292984989457473568638815,05 OB-IMN GABA
48659951444605420314285428470398680665,05 OB-IMN GABA
50069715705139522287618712325025133992,33 Vascular
58617137889037424375754901370782007140,03 OB-CR Glut
60407318184513231251626118991577806908,05 OB-IMN GABA
71456447319930539263133710528188222710,05 OB-IMN GABA
75307918460417133257502381968502197239,05 OB-IMN GABA
7762267094520025662131160653325794827,05 OB-IMN GABA
8533107669834041565197872348559872343,05 OB-IMN GABA
91986888908492688536597732550336267802,05 OB-IMN GABA
95172525172253708459666744925996474057,05 OB-IMN GABA
95488770343516425543275103653415802076,05 OB-IMN GABA
96161783417386420124400979048082387785,03 OB-CR Glut
104560214915222885782071587957170507589,05 OB-IMN GABA
117855080167479985918560401141940596208,33 Vascular
119478963320482341082112260784980410024,05 OB-IMN GABA
126879680194451076524014043809524419262,05 OB-IMN GABA
134717933861413509291726435433369226517,03 OB-CR Glut
13788003629849474395636848533098038241,05 OB-IMN GABA
138523906951262936495922268526432919511,05 OB-IMN GABA
141245687123300873806984657814161453250,30 Astro-Epen
158428922922963386941804390254146166914,05 OB-IMN GABA
160158703343244115671111422586364662474,05 OB-IMN GABA
161601279439439165375366867420171286475,05 OB-IMN GABA
165398657421854873758259520493300232714,05 OB-IMN GABA
167013699366017144236114947642326060497,05 OB-IMN GABA
171471049248566112719685353914691227205,05 OB-IMN GABA
173626342143113615309596379527775494028,05 OB-IMN GABA
173644583209521601661681776966783641889,34 Immune
178516201476656351259561487130581874681,05 OB-IMN GABA
179754975500156885381747365887606783603,05 OB-IMN GABA
187293281513378777883204081373856316871,05 OB-IMN GABA
189500735777513769235036769601530573733,05 OB-IMN GABA
194207174022616378498552702873564163139,05 OB-IMN GABA
198441632943866129044124637110197144798,05 OB-IMN GABA
198444730418686166005552314735948640175,05 OB-IMN GABA
203205686799708186376737322245301340409,05 OB-IMN GABA
22091696783333158925920584860884585503,05 OB-IMN GABA
228616506206977023580412457858976677146,30 Astro-Epen
230522077430960360851141559835050493254,05 OB-IMN GABA
232253968524318402859400330027013239481,05 OB-IMN GABA
236268404389405959339105461201929389977,05 OB-IMN GABA
237691638492961012422354954380926809341,05 OB-IMN GABA
240214908170448951287141903046041112189,05 OB-IMN GABA
245770663750846335025463241255828525876,05 OB-IMN GABA
245839305630317852301558583913901983795,05 OB-IMN GABA
249985973935976565342430003664490782117,05 OB-IMN GABA
254629862863449092226628458345604415286,05 OB-IMN GABA
256794740613379702412953618252963359385,03 OB-CR Glut
259311597118303547209984810212709635407,05 OB-IMN GABA
269369857809116880075869905954322977638,05 OB-IMN GABA
270632756704345783553095983057902827859,05 OB-IMN GABA
280305480559936746707609412599183281839,31 OPC-Oligo
280408864562995155920581365909487177569,05 OB-IMN GABA
280660742526570600710797659210713335729,05 OB-IMN GABA
292654471486622912035500014415456330437,33 Vascular
300866129751108098292970540217969439604,34 Immune
308224534217579779317151788147436442037,05 OB-IMN GABA
310578007552175342166200566485429279941,05 OB-IMN GABA
31636687010270881775823754513037589814,05 OB-IMN GABA
320205008962488890244927400746737677560,05 OB-IMN GABA
322036405424791629642758743917080720997,05 OB-IMN GABA
322524942248728717999238333938445102194,05 OB-IMN GABA
32637188896840341978682748627805148004,05 OB-IMN GABA
328599144783138182930851467679773423228,05 OB-IMN GABA
336050744628697771952030043686161098108,31 OPC-Oligo
336494400516055056493393374447544534364,05 OB-IMN GABA
338816254947460606455204743143948955343,05 OB-IMN GABA
37207108351740108313747918211700628635,05 OB-IMN GABA
44628905557642902194882904167843209389,05 OB-IMN GABA
49299015414127667377413060814681058782,05 OB-IMN GABA
49480291035878753965273274299797329015,05 OB-IMN GABA
526576155640228428939099357543774462,05 OB-IMN GABA
53040011636747215907890868091042337815,05 OB-IMN GABA
60074510941399334254917188758611859606,05 OB-IMN GABA
64920905983262138252641410766704880413,05 OB-IMN GABA
65002732279856625823864020416908478198,05 OB-IMN GABA
65166732876247907121957173739973838727,05 OB-IMN GABA
69062676621866570536738908046866203146,05 OB-IMN GABA
72374720515956751423208630573985837228,05 OB-IMN GABA
75188976580307818784947145502343857326,05 OB-IMN GABA
7531947559947068633845160601482043933,05 OB-IMN GABA
82949858215848423101086806521275296538,05 OB-IMN GABA
84131499058567417461821390207084273474,31 OPC-Oligo
8880869265038988141172286215480320219,05 OB-IMN GABA
91525917584185221830594404002203622609,05 OB-IMN GABA
93141791233895987394185227895512305914,34 Immune
98764457215022111827804381217739136417,05 OB-IMN GABA
10354517673452164334645230726838864078,31 OPC-Oligo
116014569547465445281734787751268145850,31 OPC-Oligo
124241627690125593570823584480723816455,05 OB-IMN GABA
137559023321282009377804609733305595147,33 Vascular
138075112212831830911884014665227624089,05 OB-IMN GABA
149642146314450875367074552493441524365,05 OB-IMN GABA
153644822573219902284442858742672057315,05 OB-IMN GABA
154349197487826154499334646085442988375,05 OB-IMN GABA
155140216472101592507997521895330345062,05 OB-IMN GABA
15997291809865721506720847050023473804,33 Vascular
161307737340303661439115131292790185673,05 OB-IMN GABA
168702557295890920182653825007500376043,05 OB-IMN GABA
176923033977822388738555743627083117669,05 OB-IMN GABA
177520446712145115742527236703362818949,03 OB-CR Glut
184015222160847496999984183582604159603,05 OB-IMN GABA
184766243398849692388883141936690459707,31 OPC-Oligo
186347806332388736860075396668573385889,03 OB-CR Glut
190526040248902847429107109754667361864,30 Astro-Epen
198569089849152636963638527535294780065,05 OB-IMN GABA
205027651962092070364135270649105501666,33 Vascular
212753499156314500688666505938163500336,03 OB-CR Glut
213661974736330375013473587375923480111,05 OB-IMN GABA
